Month,Date Event Began,Time Event Began,Date of Restoration,Time of Restoration,Area Affected,NERC Region,Event Type,Demand Loss (MW),Number of Customers Affected,Year
February,02/24/2022,01:09:00,02/24/2022,02:59:00,"California: San Bernardino County, Kern County, Solano County, San Diego County;",WECC,System Operations,246,0,2022
February,02/25/2022,09:31:00,02/25/2022,13:09:00,Texas: Travis County; California: San Diego County;,TRE,System Operations,0,0,2022
February,02/26/2022,11:15:00,02/26/2022,17:00:00,Washington: Grant County;,WECC,Actual Physical Attack,0,0,2022
February,02/28/2022,09:25:00,02/28/2022,09:26:00,Texas: Mitchell County;,TRE,Vandalism,0,0,2022
March,03/01/2022,13:43:00,03/01/2022,13:47:00,"Indiana: Marion County, Shelby County, Hendricks County;",RF,System Operations,0,0,2022
March,03/02/2022,09:26:00,03/02/2022,10:05:00,North Carolina: South Carolina:,SERC,System Operations,0,0,2022
March,03/05/2022,22:58:00,03/06/2022,19:38:00,Illinois: DuPage County;,SERC/RF,System Operations,0,0,2022
March,03/06/2022,02:30:00,03/06/2022,17:00:00,Texas: Cameron County;,TRE,Cyber Event,0,0,2022
March,03/08/2022,13:50:00,03/08/2022,14:39:00,Georgia: Terrell County;,TRE,System Operations,48,5855,2022
March,03/10/2022,08:51:00,03/10/2022,15:15:00,Nebraska: Scotts Bluff County;,MRO,Transmission Interruption,0,0,2022
March,03/11/2022,06:35:00,03/11/2022,07:00:00,Texas: Cameron County;,TRE,Suspicious Activity,0,0,2022
March,03/12/2022,08:33:00,Unknown,Unknown,Alabama: Georgia: Mississippi: Florida:,SERC,Severe Weather,139,19380,2022
March,03/13/2022,22:15:00,03/13/2022,22:38:00,Minnesota: Hennepin County;,MRO,Vandalism,0,0,2022
March,03/14/2022,09:30:00,03/14/2022,10:45:00,Texas: Cameron County;,TRE,Vandalism,0,0,2022
March,03/14/2022,15:45:00,Unknown,Unknown,New Jersey:,RF,Suspicious Activity,Unknown,Unknown,2022
March,03/15/2022,18:53:00,03/15/2022,20:33:00,California: Lake County;,WECC,Vandalism,10,3958,2022
March,03/15/2022,11:11:00,03/15/2022,11:47:00,Maine:,NPCC,System Operations,0,0,2022
March,03/16/2022,11:28:00,03/16/2022,11:29:00,California: Sacramento County;,WECC,Vandalism,0,0,2022
March,03/17/2022,12:59:00,44641,16:38:00,North Carolina: Durham County;,SERC,Actual Physical Attack/Vandalism,0,0,2022
March,03/18/2022,16:32:00,Unknown,Unknown,Florida: Palm Beach County;,SERC,Transmission Interruption,78,20423,2022
March,03/20/2022,17:52:00,03/20/2022,22:20:00,Minnesota: St. Louis County;,MRO,System Operations,0,0,2022
March,03/21/2022,19:00:00,03/24/2022,00:00:00,"Texas: Anderson County, Bell County, Bosque County, Comanche County, Coryell County, Falls County, Freestone County, Hamilton County, Henderson County, Hill County, Lampasas County, Leon County, Limestone County, McLennan County, Milam County, Mills County, Robertson County, Collin County, Cooke County, Dallas County, Denton County, Ellis County, Erath County, Fannin County, Grayson County, Hood County, Hunt County, Johnson County, Kaufman County, Navarro County, Parker County, Rains County, Rockwall County, Somervell County, Tarrant County, Van Zandt County, Wise County;",TRE,Severe Weather,Unknown,170000,2022
March,03/22/2022,21:04:00,03/22/2022,21:08:00,Maryland: Prince George's County;,RF,Suspicious Activity,0,0,2022
March,03/22/2022,00:06:00,03/22/2022,04:29:00,South Dakota:,MRO,Transmission Interruption,0,0,2022
March,03/25/2022,20:46:00,03/25/2022,22:48:00,Maine:,NPCC,System Operations,0,0,2022
March,03/29/2022,11:45:00,Unknown,Unknown,California: Imperial County;,WECC,Vandalism,0,0,2022
March,03/29/2022,16:34:00,03/30/2022,15:25:00,Vermont: Chittenden County;,NPCC,Vandalism,0,0,2022
March,03/30/2022,15:45:00,Unknown,Unknown,Louisiana: Mississippi: Arkansas:,SERC,Severe Weather,Unknown,66448,2022
March,03/31/2022,08:59:00,04/01/2022,19:30:00,"Michigan: Huron County, Tuscola County, St. Clair County, Washtenaw County, Macomb County, Wayne County, Monroe County, Oakland County, Livingston County;",RF,Severe Weather,60,70000,2022
March,03/31/2022,22:43:00,Unknown,Unknown,Montana: Toole County; Florida: Palm Beach County;,WECC/SERC,Cyber Event,0,0,2022
March,03/31/2022,00:04:00,03/31/2022,09:20:00,Georgia: Alabama: Mississippi: Florida:,SERC,Severe Weather,157,22000,2022
April,04/05/2022,04:40:00,04/05/2022,17:21:00,Missouri: Jackson County;,SERC/RF,System Operations,73,16299,2022
April,04/10/2022,15:41:00,04/10/2022,15:50:00,Arkansas: Pulaski County;,SERC,System Operations,5,Unknown,2022
April,04/10/2022,15:41:00,04/10/2022,15:50:00,Arkansas: Pulaski County;,SERC,System Operations,5,Unknown,2022
April,04/11/2022,09:15:00,04/13/2022,08:00:00,"Oregon: Multnomah County, Clackamas County, Marion County, Yamhill County, Washington County;",WECC,Severe Weather,3140,73717,2022
April,04/11/2022,21:37:00,04/11/2022,22:14:00,California: Riverside County;,WECC,Actual Physical Attack,2,1337,2022
April,04/11/2022,20:33:00,04/11/2022,20:40:00,Maryland: Calvert County;,RF,Suspicious Activity,0,0,2022
April,04/11/2022,20:33:00,04/11/2022,20:40:00,Maryland: Calvert County;,RF,Suspicious Activity,0,0,2022
April,04/12/2022,17:42:00,04/12/2022,18:38:00,Arkansas: Ouachita County;,SERC,Actual Physical Attack,0,0,2022
April,04/13/2022,22:04:00,04/14/2022,00:02:00,Louisiana: Iberia Parish;,SERC,System Operations,7,2429,2022
April,04/14/2022,05:59:00,04/14/2022,06:13:00,California: Los Angeles County;,WECC,Transmission Interruption,164,262268,2022
April,04/16/2022,12:17:00,Unknown,Unknown,Missouri:,SERC/RF,Generation Inadequacy,0,0,2022
April,04/16/2022,11:08:00,Unknown,Unknown,Iowa: Polk County; Illinois:,SERC/MRO,System Operations,0,0,2022
April,04/16/2022,10:45:00,Unknown,Unknown,Washington:,WECC,Suspicious Activity,0,0,2022
April,04/16/2022,17:44:00,Unknown,Unknown,California:,WECC,System Operations,9290,Unknown,2022
April,04/16/2022,05:30:00,04/16/2022,11:38:00,California: Shasta County;,WECC,System Operations,0,0,2022
April,04/16/2022,22:55:00,04/16/2022,22:57:00,Pennsylvania: York County;,RF,Suspicious Activity,0,0,2022
April,04/19/2022,06:00:00,Unknown,Unknown,New York:,NPCC,Severe Weather,Unknown,97000,2022
April,04/19/2022,08:41:00,04/19/2022,12:10:00,Connecticut: Massachusetts: Maine: New Hampshire: Rhode Island: Vermont:,NPCC,Severe Weather,Unknown,67754,2022
April,04/19/2022,04:07:00,Unknown,Unknown,"New York: Broome County, Chemung County, Chenango County, Clinton County, Columbia County, Cortland County, Delaware County, Dutchess County, Erie County, Essex County, Greene County, Hamilton County, Herkimer County, Madison County, Oneida County, Otsego County, Putnam County, Saratoga County, Schoharie County, Schuyler County, Steuben County, Sullivan County, Tioga County, Tompkins County, Ulster County, Westchester County;",NPCC,Severe Weather,Unknown,84033,2022
April,04/22/2022,23:00:00,04/24/2022,16:00:00,North Dakota:,MRO,Severe Weather,1000,Unknown,2022
April,04/22/2022,23:16:00,04/24/2022,16:00:00,"North Dakota: Mountrail County, Williams County, Ward County, Burke County, Bottineau County, McLean County, Walsh County, Bowman County, Stark County, Dunn County, Mercer County; Montana: Wibaux County, Richland County;",WECC/MRO,Severe Weather,Unknown,Unknown,2022
April,04/23/2022,15:38:00,04/24/2022,04:00:00,"North Dakota: Mountrail County, Williams County;",MRO,Severe Weather,480,18430,2022
April,04/23/2022,19:42:00,04/24/2022,16:17:00,"Iowa: Polk County, Warren County; Illinois:",SERC/MRO,Severe Weather,43,22400,2022
April,04/26/2022,14:27:00,Unknown,Unknown,Minnesota: Chisago County;,MRO,Vandalism,17,0,2022
April,04/26/2022,08:54:00,04/26/2022,08:55:00,California: Sacramento County;,WECC,Vandalism,0,0,2022
April,04/27/2022,09:00:00,04/27/2022,09:01:00,Ohio: Muskingum County;,RF,Suspicious Activity,Unknown,Unknown,2022
April,04/28/2022,07:56:00,04/28/2022,08:48:00,North Carolina: South Carolina:,SERC,System Operations,74,Unknown,2022
April,04/28/2022,15:45:00,Unknown,Unknown,New Mexico: San Juan County;,WECC,Suspicious Activity,0,0,2022
April,04/29/2022,07:05:00,04/29/2022,07:06:00,California:,WECC,Vandalism,0,0,2022
May,05/02/2022,14:24:00,05/02/2022,14:25:00,California:,WECC,Vandalism,Unknown,0,2022
May,05/03/2022,06:42:00,05/03/2022,13:59:00,New Hampshire: Carroll County;,NPCC,Vandalism,0,0,2022
May,05/03/2022,00:17:00,05/04/2022,12:00:00,Louisiana:,SERC,Actual Physical Attack,0,0,2022
May,05/04/2022,14:07:00,05/05/2022,01:57:00,Michigan: Wayne County;,RF,System Operations,Unknown,0,2022
May,05/05/2022,13:06:00,05/05/2022,14:06:00,Arkansas:,SERC,Transmission Interruption,Unknown,0,2022
May,05/06/2022,03:02:00,05/06/2022,03:34:00,Michigan: Jackson County;,RF,Fuel Supply Deficiency,0,0,2022
May,05/09/2022,16:25:00,05/09/2022,17:10:00,Texas: Haskell County;,TRE,Vandalism,0,0,2022
May,05/09/2022,16:25:00,05/09/2022,17:10:00,Texas: Haskell County;,TRE,Vandalism,0,0,2022
May,05/11/2022,18:00:00,05/11/2022,22:42:00,Minnesota:,MRO,Severe Weather,Unknown,105000,2022
May,05/11/2022,10:00:00,05/11/2022,10:01:00,Iowa: Clinton County;,MRO,Vandalism,0,0,2022
May,05/12/2022,16:50:00,05/13/2022,02:48:00,South Dakota: Davison County;,MRO,Transmission Interruption,Unknown,Unknown,2022
May,05/12/2022,14:58:00,05/12/2022,14:59:00,Mississippi: Harrison County;,SERC,Actual Physical Attack/Vandalism,0,0,2022
May,05/12/2022,14:58:00,05/12/2022,14:59:00,Mississippi: Lamar County;,SERC,Actual Physical Attack/Vandalism,0,0,2022
May,05/12/2022,01:00:00,05/12/2022,01:10:00,Texas: Frio County;,TRE,Suspicious Activity,0,0,2022
May,05/12/2022,10:44:00,05/12/2022,13:34:00,"Missouri: Barry County, Dade County, Lawrence County;",SERC,Transmission Interruption,800,0,2022
May,05/14/2022,15:05:00,05/14/2022,16:30:00,Texas:,TRE,System Operations,0,0,2022
May,05/15/2022,23:30:00,05/17/2022,23:45:00,"Texas: Collin County, Dallas County, Denton County, Ellis County, Grayson County, Henderson County, Hunt County, Kaufman County, Navarro County, Rockwall County, Smith County, Tarrant County, Van Zandt County;",TRE,Severe Weather,Unknown,150000,2022
May,05/15/2022,21:00:00,05/15/2022,21:10:00,Pennsylvania: Montgomery County;,RF,Suspicious Activity,0,0,2022
May,05/15/2022,21:00:00,05/15/2022,21:10:00,Pennsylvania: Montgomery County;,RF,Suspicious Activity,0,0,2022
May,05/16/2022,05:00:00,05/16/2022,05:01:00,"California: Solano County, Santa Clara County;",WECC,Vandalism,0,0,2022
May,05/16/2022,16:03:00,05/16/2022,19:32:00,Arizona: Pima County;,WECC,System Operations,0,0,2022
May,05/17/2022,12:10:00,Unknown,Unknown,New Mexico: Roosevelt County;,WECC,Transmission Interruption,25,Unknown,2022
May,05/18/2022,17:00:00,05/31/2022,12:00:00,New Mexico: San Juan County;,WECC,Fuel Supply Deficiency,560,0,2022
May,05/18/2022,11:00:00,05/18/2022,16:34:00,Idaho: Madison County;,WECC,Vandalism,0,0,2022
May,05/18/2022,15:30:00,05/18/2022,16:30:00,Pennsylvania: Philadelphia County;,RF,Suspicious Activity,0,0,2022
May,05/20/2022,17:26:00,05/20/2022,17:33:00,New York:,NPCC,Transmission Interruption,0,0,2022
May,05/20/2022,08:48:00,Unknown,Unknown,"New York: Broome County, Monroe County;",NPCC,Suspicious Activity,0,0,2022
May,05/21/2022,21:53:00,05/22/2022,00:28:00,Missouri: Jackson County;,SERC,Actual Physical Attack,0,0,2022
May,05/22/2022,02:30:00,05/22/2022,18:52:00,Texas: Harris County;,TRE,Severe Weather,Unknown,52172,2022
May,05/22/2022,22:40:00,05/22/2022,23:16:00,Maine:,NPCC,System Operations,0,0,2022
May,05/25/2022,06:42:00,05/25/2022,06:43:00,California: Siskiyou County;,WECC,Actual Physical Attack,0,0,2022
May,05/27/2022,07:56:00,05/27/2022,08:38:00,Arizona: California: Nevada: New Mexico:,WECC,System Operations,0,0,2022
May,05/27/2022,05:19:00,05/27/2022,06:00:00,Ohio: Cuyahoga County;,RF,Suspicious Activity,0,0,2022
May,05/29/2022,16:41:00,05/31/2022,11:29:00,Pennsylvania: York County;,RF,Transmission Interruption,0,0,2022
May,05/29/2022,01:18:00,05/29/2022,01:50:00,Pennsylvania: Montgomery County;,RF,System Operations,0,0,2022
May,05/30/2022,14:10:00,05/31/2022,05:58:00,California: San Diego County;,WECC,System Operations,0,0,2022
May,05/31/2022,13:58:00,05/31/2022,13:59:00,Texas: Travis County;,TRE,Vandalism,0,0,2022
June,06/01/2022,10:47:00,06/01/2022,10:48:00,Utah: California: Oregon: Umatilla County;,WECC,Vandalism,0,0,2022
June,06/02/2022,08:20:00,Unknown,Unknown,California: Imperial County;,WECC,Vandalism,0,0,2022
June,06/03/2022,03:48:00,06/03/2022,03:49:00,Georgia: DeKalb County;,SERC,Vandalism,0,0,2022
June,06/04/2022,12:59:00,06/05/2022,02:15:00,Texas: Ector County;,TRE,Generation Inadequacy,0,0,2022
June,06/05/2022,15:20:00,06/05/2022,20:12:00,California:,WECC,Generation Inadequacy,Unknown,Unknown,2022
June,06/06/2022,10:21:00,06/06/2022,10:24:00,California: Shasta County;,WECC,System Operations,13,4000,2022
June,06/08/2022,01:00:00,06/08/2022,06:00:00,"Missouri: Clay County, Jackson County; Kansas: Johnson County;",SERC/MRO,Severe Weather/Transmission Interruption,Unknown,91188,2022
June,06/08/2022,00:00:00,06/08/2022,04:00:00,Kansas: Missouri: Nebraska:,SERC/MRO,Severe Weather,Unknown,62000,2022
June,06/08/2022,01:00:00,06/08/2022,04:00:00,Missouri:,SERC,Severe Weather/Distribution Interruption,Unknown,60000,2022
June,06/09/2022,02:33:00,06/09/2022,06:49:00,Texas: Dallas County;,TRE,Suspicious Activity,0,0,2022
June,06/09/2022,07:00:00,06/09/2022,07:05:00,Oregon: Douglas County; Washington: Idaho: Utah: Wyoming:,WECC,Vandalism,0,0,2022
June,06/10/2022,12:08:00,06/10/2022,21:30:00,Texas: El Paso County;,TRE,Actual Physical Attack/Vandalism,0,0,2022
June,06/10/2022,20:27:00,06/10/2022,21:30:00,California: Kern County;,WECC,System Operations,100,39094,2022
June,06/10/2022,20:20:00,06/10/2022,20:28:00,California: Kern County;,WECC,System Operations,100,Unknown,2022
June,06/10/2022,08:45:00,Unknown,Unknown,California:,WECC,System Operations,13437,445,2022
June,06/12/2022,23:30:00,06/13/2022,23:30:00,Ohio: West Virginia: Virginia: Indiana:,SERC/RF,Severe Weather/Transmission Interruption,14000,100000,2022
June,06/13/2022,18:00:00,06/14/2022,18:15:00,Ohio: Kentucky:,SERC/RF,Severe Weather/Transmission Interruption,Unknown,162551,2022
June,06/13/2022,23:54:00,06/14/2022,00:45:00,Michigan:,RF,System Operations,0,0,2022
June,06/14/2022,13:46:00,Unknown,Unknown,Ohio:,RF,System Operations,373,Unknown,2022
June,06/14/2022,00:00:00,06/14/2022,06:00:00,Washington: Grant County;,WECC,Actual Physical Attack/Vandalism,0,0,2022
June,06/15/2022,21:00:00,Unknown,Unknown,"Wisconsin: Outagamie County, Waupaca County, Winnebago County, Brown County, Sheboygan County, Ozaukee County, Waukesha County; Michigan: Iron County;",RF/MRO,Severe Weather,90,57000,2022
June,06/15/2022,10:45:00,06/15/2022,13:45:00,Michigan: Wayne County;,RF,System Operations,0,0,2022
June,06/16/2022,16:31:00,06/16/2022,20:07:00,North Carolina: South Carolina:,SERC,Severe Weather,Unknown,77908,2022
June,06/16/2022,03:51:00,06/16/2022,06:30:00,Washington: Lewis County;,WECC,Suspicious Activity,35,7500,2022
June,06/17/2022,18:45:00,06/18/2022,13:32:00,North Carolina:,SERC,Severe Weather,Unknown,44000,2022
June,06/17/2022,17:30:00,06/19/2022,21:15:00,West Virginia: Virginia: Kentucky:,SERC/RF,Severe Weather,Unknown,150000,2022
June,06/17/2022,17:37:00,06/18/2022,00:54:00,North Carolina: South Carolina:,SERC,Severe Weather,Unknown,91056,2022
June,06/17/2022,06:02:00,Unknown,Unknown,Illinois: Missouri:,SERC/RF,Severe Weather,Unknown,80000,2022
June,06/20/2022,12:54:00,06/20/2022,14:23:00,Minnesota: Hennepin County;,MRO,System Operations,0,15604,2022
June,06/22/2022,16:56:00,06/23/2022,02:00:00,Virginia:,SERC/RF,Severe Weather/Distribution Interruption,Unknown,100000,2022
June,06/23/2022,12:41:00,06/23/2022,13:41:00,New Jersey: Cape May County;,NPCC,Suspicious Activity,0,0,2022
June,06/23/2022,10:55:00,Unknown,Unknown,California:,WECC,Fuel Supply Deficiency,0,0,2022
June,06/24/2022,23:09:00,06/25/2022,00:00:00,Louisiana:,SERC,Fuel Supply Deficiency,Unknown,Unknown,2022
June,06/26/2022,17:05:00,06/26/2022,22:42:00,Nevada: Clark County;,WECC,Vandalism,0,0,2022
June,06/27/2022,17:07:00,06/28/2022,01:42:00,Michigan: Wayne County;,RF/MRO,System Operations,0,0,2022
June,06/27/2022,14:26:00,06/28/2022,03:56:00,Texas: Victoria County;,TRE,Severe Weather,14,2491,2022
June,06/27/2022,06:21:00,06/27/2022,07:26:00,Texas:,TRE,System Operations,0,0,2022
June,06/28/2022,09:27:00,06/28/2022,10:42:00,Texas: Travis County;,TRE,System Operations,0,0,2022
June,06/28/2022,09:39:00,06/28/2022,09:40:00,Kentucky: Clark County;,SERC,Suspicious Activity,0,0,2022
June,06/30/2022,19:58:00,06/30/2022,20:50:00,Michigan: Wayne County;,RF,System Operations,0,0,2022
July,07/01/2022,11:45:00,Unknown,Unknown,California: Kern County;,WECC,Vandalism,20,0,2022
July,07/03/2022,10:30:00,07/03/2022,10:40:00,California: Contra Costa County;,WECC,Vandalism,0,0,2022
July,07/03/2022,05:18:00,07/03/2022,08:24:00,Oklahoma:,MRO,Vandalism,0,0,2022
July,07/03/2022,11:02:00,Unknown,Unknown,California: Kern County;,WECC,Actual Physical Attack,Unknown,1079,2022
July,07/04/2022,18:21:00,Unknown,Unknown,California: Amador County;,WECC,System Operations,3,3001,2022
July,07/05/2022,08:00:00,07/05/2022,08:06:00,Washington: Pierce County; Oregon: Idaho: Montana:,WECC,Actual Physical Attack,0,0,2022
July,07/05/2022,20:46:00,07/05/2022,21:40:00,Iowa: Illinois:,RF/SERC,System Operations,0,0,2022
July,07/06/2022,14:39:00,07/07/2022,03:54:00,Ohio: Kentucky:,RF/SERC,Severe Weather/Transmission Interruption,Unknown,104700,2022
July,07/06/2022,16:23:00,07/06/2022,16:35:00,Virginia: Fluvanna County;,SERC,Suspicious Activity,0,0,2022
July,07/06/2022,06:18:00,07/06/2022,06:19:00,Kentucky: Nelson County;,SERC,Vandalism,0,0,2022
July,07/06/2022,12:40:00,07/06/2022,12:41:00,Utah: California: Oregon: Douglas County;,WECC,Vandalism,0,0,2022
July,07/06/2022,01:58:00,Unknown,Unknown,Oklahoma: Okmulgee County;,MRO,Actual Physical Attack,25,4836,2022
July,07/09/2022,02:47:00,07/09/2022,02:59:00,Louisiana: Rapides Parish;,SERC,System Operations,Unknown,4724,2022
July,07/10/2022,21:00:00,07/11/2022,20:00:00,Texas:,TRE,System Operations,Unknown,Unknown,2022
July,07/11/2022,10:20:00,Unknown,Unknown,California: Los Angeles County;,WECC,Vandalism,2,0,2022
July,07/12/2022,16:00:00,Unknown,Unknown,"Maryland: Baltimore County, Carroll County, Harford County;",RF,Severe Weather,800,165000,2022
July,07/12/2022,10:45:00,07/12/2022,11:00:00,Washington: Oregon: Clatsop County; Idaho: Montana:,WECC,Actual Physical Attack,0,0,2022
July,07/12/2022,18:00:00,07/12/2022,22:00:00,District of Columbia: Maryland:,RF,Severe Weather,Unknown,50200,2022
July,07/13/2022,11:30:00,07/13/2022,21:00:00,Texas:,TRE,System Operations,Unknown,Unknown,2022
July,07/13/2022,10:00:00,07/13/2022,13:00:00,Colorado: La Plata County;,WECC,Vandalism,0,0,2022
July,07/15/2022,07:10:00,07/15/2022,07:11:00,Nebraska: Wayne County;,MRO,Actual Physical Attack,0,0,2022
July,07/18/2022,09:15:00,Unknown,Unknown,South Carolina:,SERC,Fuel Supply Deficiency,4500,0,2022
July,07/18/2022,13:09:00,07/18/2022,13:11:00,Oregon: Josephine County;,WECC,Vandalism,0,0,2022
July,07/19/2022,15:42:00,07/19/2022,16:12:00,Florida: Palm Beach County;,SERC,System Operations,0,0,2022
July,07/19/2022,15:42:00,07/19/2022,16:12:00,Florida: Palm Beach County;,SERC,System Operations,0,0,2022
July,07/23/2022,20:45:00,07/24/2022,11:30:00,"Michigan: Muskegon County, Ottawa County, Kent County, Montcalm County, Ionia County, Allegan County, Van Buren County, Kalamazoo County, Barry County, Mason County, Shiawassee County, Ingham County, Genesee County, Saginaw County, Midland County, Wexford County, Grand Traverse County;",RF,Severe Weather,Unknown,93750,2022
July,07/25/2022,00:38:00,07/25/2022,13:46:00,Pennsylvania: Erie County;,RF,Transmission Interruption,0,0,2022
July,07/26/2022,06:38:00,07/26/2022,12:57:00,Texas: Hays County;,TRE,System Operations,0,0,2022
July,07/26/2022,04:20:00,07/26/2022,04:57:00,California: Santa Barbara County;,WECC,Suspicious Activity,Unknown,Unknown,2022
July,07/26/2022,21:00:00,07/26/2022,21:20:00,Pennsylvania: York County;,RF,Suspicious Activity,0,0,2022
July,07/28/2022,19:25:00,07/28/2022,22:41:00,California: Placer County;,WECC,Actual Physical Attack,0,0,2022
July,07/29/2022,02:00:00,07/29/2022,02:01:00,Pennsylvania: York County;,RF,Suspicious Activity,0,0,2022
July,07/30/2022,19:35:00,08/01/2022,13:17:00,California: Shasta County;,WECC,System Operations,0,0,2022
July,07/31/2022,06:36:00,07/31/2022,07:13:00,New York: Saratoga County;,NPCC,System Operations,0,0,2022
August,08/01/2022,09:44:00,08/01/2022,09:45:00,Georgia: DeKalb County;,SERC,Vandalism,0,0,2022
August,08/01/2022,08:03:00,08/01/2022,09:00:00,California: Los Angeles County;,WECC,Actual Physical Attack,0,0,2022
August,08/03/2022,02:00:00,08/03/2022,03:07:00,Texas: Cameron County;,TRE,Suspicious Activity,0,0,2022
August,08/03/2022,02:30:00,Unknown,Unknown,Minnesota: Wisconsin:,MRO/RF,Severe Weather,Unknown,80000,2022
August,08/03/2022,19:00:00,08/05/2022,08:53:00,"Michigan: Wayne County, Washtenaw County, St. Clair County, Macomb County, Monroe County, Oakland County;",RF,Severe Weather,Unknown,71000,2022
August,08/03/2022,17:00:00,08/03/2022,20:30:00,"Michigan: Allegan County, Van Buren County, Barry County, Kalamazoo County, Calhoun County, Jackson County, Calhoun County, Washtenaw County;",RF,Severe Weather,Unknown,91264,2022
August,08/04/2022,18:00:00,08/05/2022,02:00:00,"Maryland: Anne Arundel County, Baltimore County, Baltimore, City of[16];",RF,Severe Weather,Unknown,75500,2022
August,08/05/2022,14:52:00,08/05/2022,16:41:00,Washington: Lewis County;,WECC,Vandalism,0,0,2022
August,08/05/2022,02:00:00,08/05/2022,06:30:00,Washington:,WECC,Actual Physical Attack,3,350,2022
August,08/09/2022,15:18:00,08/09/2022,15:19:00,Washington: Kitsap County;,WECC,Vandalism,0,0,2022
August,08/09/2022,16:42:00,08/09/2022,22:12:00,Ohio:,RF,System Operations,Unknown,62464,2022
August,08/09/2022,02:29:00,08/09/2022,03:00:00,Missouri:,SERC,System Operations,0,0,2022
August,08/09/2022,12:12:00,08/09/2022,13:08:00,Florida: Palm Beach County;,SERC,System Operations,0,0,2022
August,08/09/2022,12:12:00,08/09/2022,13:08:00,Florida: Palm Beach County;,SERC,System Operations,0,0,2022
August,08/10/2022,01:25:00,08/10/2022,01:30:00,Arkansas: Lawrence County;,SERC,Severe Weather,24,0,2022
August,08/10/2022,15:00:00,08/10/2022,15:01:00,Alabama: Jefferson County;,SERC,Vandalism,0,0,2022
August,08/10/2022,19:56:00,08/11/2022,20:00:00,Texas: Harris County;,TRE,Severe Weather,Unknown,140464,2022
August,08/12/2022,14:46:00,08/12/2022,14:47:00,Georgia: Sumter County;,SERC,Vandalism,0,0,2022
August,08/15/2022,23:43:00,08/16/2022,07:14:00,Wyoming: Nebraska:,WECC/MRO,Transmission Interruption,0,5000,2022
August,08/15/2022,09:08:00,08/15/2022,09:10:00,Nevada: Clark County;,WECC,Vandalism,0,0,2022
August,08/15/2022,10:24:00,08/15/2022,12:49:00,New Jersey: Gloucester County;,RF,Transmission Interruption,Unknown,0,2022
August,08/18/2022,18:05:00,08/18/2022,21:39:00,Ohio: Franklin County;,RF,System Operations,Unknown,Unknown,2022
August,08/19/2022,17:40:00,08/19/2022,17:41:00,Massachusetts: Bristol County;,NPCC,Actual Physical Attack,0,0,2022
August,08/19/2022,22:00:00,08/20/2022,11:30:00,Washington: Clark County;,WECC,Cyber Event,0,0,2022
August,08/22/2022,09:47:00,08/22/2022,09:48:00,California: Los Angeles County;,WECC,Vandalism,0,0,2022
August,08/22/2022,12:46:00,08/22/2022,13:09:00,Texas: DeWitt County;,TRE,System Operations,24,6385,2022
August,08/22/2022,20:40:00,08/22/2022,21:57:00,Texas: El Paso County;,TRE,Severe Weather,0,0,2022
August,08/24/2022,14:20:00,08/24/2022,14:21:00,California: Los Angeles County;,WECC,Vandalism,0,0,2022
August,08/25/2022,00:59:00,08/25/2022,01:00:00,California: San Diego County;,WECC,Vandalism,0,0,2022
August,08/25/2022,00:59:00,08/25/2022,01:00:00,California: San Diego County;,WECC,Vandalism,0,0,2022
August,08/26/2022,11:09:00,08/26/2022,11:10:00,California: Los Angeles County;,WECC,Vandalism,0,0,2022
August,08/27/2022,02:21:00,08/27/2022,19:14:00,Maine:,NPCC,System Operations,0,0,2022
August,08/28/2022,04:59:00,08/28/2022,06:06:00,New York: Broome County;,NPCC,System Operations,0,0,2022
August,08/29/2022,15:00:00,09/01/2022,09:00:00,"Michigan: Ottawa County, Allegan County, Van Buren County, Montcalm County, Kent County, Barry County, Kalamazoo County, St. Joseph County, Branch County, Hillsdale County, Calhoun County, Jackson County, Eaton County, Clinton County, Shiawassee County, Montcalm County, Isabella County, Mecosta County, Midland County;",RF,Severe Weather,Unknown,197740,2022
August,08/29/2022,17:50:00,Unknown,Unknown,Michigan:,RF,Severe Weather,Unknown,Unknown,2022
August,08/29/2022,10:45:00,08/29/2022,11:45:00,Texas: Collin County;,TRE,Suspicious Activity,0,0,2022
August,08/31/2022,09:58:00,08/31/2022,12:15:00,Florida: Duval County;,SERC,Vandalism,10,3000,2022
September,09/01/2022,15:00:00,09/01/2022,21:00:00,California: Shasta County;,WECC,Severe Weather,242,44000,2022
September,09/04/2022,16:00:00,09/06/2022,08:00:00,"Texas: Tarrant County, Collin County, Dallas County, Ellis County, Kaufman County, Rockwall County, Williamson County, Denton County, Archer County;",TRE,Severe Weather,Unknown,190000,2022
September,09/04/2022,18:50:00,09/05/2022,02:45:00,California: Kings County;,WECC,Cyber Event,0,0,2022
September,09/05/2022,06:05:00,09/05/2022,21:00:00,California: Sacramento County;,WECC,System Operations,Unknown,0,2022
September,09/06/2022,16:30:00,09/07/2022,00:30:00,California: San Diego County;,WECC,Vandalism,0,0,2022
September,09/06/2022,06:00:00,09/06/2022,06:22:00,Texas: Cameron County;,TRE,Suspicious Activity,0,0,2022
September,09/06/2022,10:34:00,09/06/2022,21:00:00,California: Sacramento County;,WECC,System Operations,Unknown,0,2022
September,09/06/2022,16:00:00,09/06/2022,21:00:00,California: Shasta County;,WECC,Severe Weather,272,44000,2022
September,09/06/2022,19:20:00,09/06/2022,21:01:00,Idaho: Oregon:,WECC,System Operations,Unknown,Unknown,2022
